worker_id,worker_name,worker_profession,worker_experience,worker_rating,worker_number,worker_address,Latitude,Longitude
BD-0719,Ajay Tiwari,Civil Engineer,16.0,4.3,9527000551,"Eldeco Colony, Kanpur",26.50619,80.28074
BD-0720,Salman Mishra,Architect,6.0,4.9,9645688682,"Pandu Nagar, Kanpur",26.42427,80.297966
BD-0721,Manoj Mishra,Carpenter,16.0,4.8,9091019145,"Arya Nagar, Kanpur",26.510749,80.398621
BD-0722,Vikas Verma,Structural Engineer,19.0,4.4,9208032751,"Barra 6, Kanpur",26.510896,80.35271
BD-0723,Arjun Yadav,General Contractor,12.0,4.2,9734583479,"G.T. Road, Kanpur",26.469231,80.395848
BD-0724,Sandeep Verma,Painter,17.0,4.6,9865125095,"Kakadeo, Kanpur",26.514193,80.382895
BD-0725,Vikas Singh,Mason,16.0,4.9,9051626754,"Bhauti, Kanpur",26.407265,80.270328
BD-0726,Rohit Srivastava,Architect,21.0,5.0,9259232182,"Shastri Nagar, Kanpur",26.466988,80.375953
BD-0727,Ankit Verma,Electrician,13.0,4.9,9155958166,"Barra 3, Kanpur",26.401001,80.397452
BD-0728,Prakash Mishra,Electrician,5.0,4.8,9461811350,"Naubasta, Kanpur",26.433866,80.336743
BD-0729,Ajay Srivastava,Glazier,11.0,4.2,9692952602,"Kalpi Road, Kanpur",26.394122,80.39295
BD-0730,Rohit Yadav,Flooring Installer,11.0,4.4,9976745548,"Barra 4, Kanpur",26.44147,80.267862
BD-0731,Imran Mishra,Tiler,13.0,4.0,9842190793,"Ratan Lal Nagar, Kanpur",26.458869,80.330629
BD-0732,Sandeep Singh,Flooring Installer,15.0,4.5,9035278804,"Lajpat Nagar, Kanpur",26.457778,80.285467
BD-0733,Deepak Sharma,Landscaper,5.0,5.0,9915965471,"Barra 3, Kanpur",26.439017,80.329488
BD-0734,Amit Pandey,Handyman,1.0,4.3,9607808889,"Barra 1, Kanpur",26.509446,80.301992
BD-0735,Manoj Sharma,Tiler,17.0,4.8,9067273339,"Fazal Ganj, Kanpur",26.516629,80.358039
BD-0736,Naresh Tiwari,Carpenter,16.0,4.4,9664111544,"Becon Ganj, Kanpur",26.409654,80.387088
BD-0737,Prakash Gupta,Mason,15.0,4.3,9136388592,"Chunni Ganj, Kanpur",26.416679,80.408459
BD-0738,Vikas Maurya,Welder,12.0,4.3,9137494853,"Dada Nagar, Kanpur",26.50316,80.306214
BD-0739,Naresh Maurya,Carpenter,21.0,4.1,9388791491,"Kidwai Nagar, Kanpur",26.50373,80.339193
BD-0740,Imran Khan,Plumber,8.0,4.0,9342625650,"Mandhana, Kanpur",26.452072,80.319922
BD-0741,Rahul Singh,Drywaller,5.0,3.9,9149757476,"Barra 8, Kanpur",26.473395,80.370568
BD-0742,Ajay Srivastava,Glazier,10.0,4.6,9680421097,"Naubasta, Kanpur",26.429703,80.363723
BD-0743,Ajay Gupta,Roofer,5.0,4.2,9024350889,"Swaroop Nagar, Kanpur",26.437761,80.321755
BD-0744,Gaurav Gupta,Handyman,7.0,3.9,9151229465,"Barra 7, Kanpur",26.423583,80.296551
BD-0745,Prakash Maurya,Tiler,5.0,3.9,9583597303,"G.T. Road, Kanpur",26.440286,80.382443
BD-0746,Salman Yadav,Drywaller,4.0,4.6,9317637035,"Fazal Ganj, Kanpur",26.452381,80.393867
BD-0747,Vijay Srivastava,Structural Engineer,9.0,3.9,9550959218,"Nayaganj, Kanpur",26.48374,80.295917
BD-0748,Prakash Yadav,Construction Laborer,9.0,3.8,9888257470,"Moti Jheel, Kanpur",26.483239,80.374064
BD-0749,Prakash Pandey,Painter,20.0,4.7,9141612649,"Saket Nagar, Kanpur",26.444815,80.404241
BD-0750,Ankit Sharma,Structural Engineer,18.0,4.6,9835641799,"Barra 6, Kanpur",26.425617,80.381304
BD-0751,Rahul Singh,Architect,1.0,4.7,9565893720,"Armapur Estate, Kanpur",26.491953,80.293563
BD-0752,Gaurav Srivastava,Glazier,9.0,4.1,9268904684,"Vikas Nagar, Kanpur",26.504117,80.344201
BD-0753,Amit Mishra,Carpenter,18.0,4.5,9708322816,"Nawabganj, Kanpur",26.392435,80.31933
BD-0754,Sandeep Sharma,Painter,9.0,3.8,9183461620,"Swaroop Nagar, Kanpur",26.490833,80.39425
BD-0755,Rohit Mishra,Tiler,17.0,4.0,9325859063,"Sarvodaya Nagar, Kanpur",26.41889,80.371673
BD-0756,Amit Tiwari,Mason,18.0,4.7,9923817012,"Shyam Nagar, Kanpur",26.409603,80.408525
BD-0757,Prakash Pal,Flooring Installer,7.0,4.6,9942709553,"Yashoda Nagar, Kanpur",26.452676,80.302046
BD-0758,Naresh Srivastava,Glazier,9.0,4.4,9001839610,"Barra 8, Kanpur",26.485795,80.323415
BD-0759,Ajay Sharma,Structural Engineer,2.0,3.9,9538102594,"Birhana Road, Kanpur",26.485349,80.405342
BD-0760,Sandeep Yadav,Welder,10.0,4.9,9248599714,"Yashoda Nagar, Kanpur",26.475962,80.321089
BD-0761,Deepak Tiwari,Tiler,4.0,4.7,9195829914,"Moti Jheel, Kanpur",26.434258,80.347616
BD-0762,Gaurav Pal,Architect,3.0,4.8,9394481963,"Barra 3, Kanpur",26.519422,80.254319
BD-0763,Sandeep Tiwari,Landscaper,6.0,4.8,9821198576,"Nayaganj, Kanpur",26.452123,80.393698
BD-0764,Imran Tripathi,Carpenter,2.0,3.8,9496003557,"Tilak Nagar, Kanpur",26.490363,80.362856
BD-0765,Naresh Gupta,Construction Laborer,16.0,3.7,9574804901,"Jajmau, Kanpur",26.449003,80.393282
BD-0766,Sandeep Pandey,Structural Engineer,15.0,4.5,9257113190,"Chakeri, Kanpur",26.445018,80.275798
BD-0767,Salman Yadav,Plumber,7.0,4.5,9732198482,"G.T. Road, Kanpur",26.398525,80.419531
BD-0768,Imran Pal,General Contractor,9.0,3.9,9729809444,"Chakeri, Kanpur",26.420488,80.326798
BD-0769,Rohit Singh,Drywaller,12.0,4.3,9152963734,"Lal Bangla, Kanpur",26.504063,80.39762
BD-0770,Arjun Yadav,Glazier,13.0,3.6,9957735144,"Shastri Nagar, Kanpur",26.519387,80.268593
BD-0771,Vijay Verma,Roofer,8.0,5.0,9352684600,"Swaroop Nagar, Kanpur",26.483067,80.342823
BD-0772,Vikas Yadav,Landscaper,1.0,3.8,9355678414,"Ganga Barrage, Kanpur",26.481054,80.305048
BD-0773,Deepak Yadav,Plumber,14.0,4.6,9399798449,"Panki, Kanpur",26.424696,80.285148
BD-0774,Vikas Yadav,Painter,15.0,5.0,9485483206,"Becon Ganj, Kanpur",26.400754,80.283256
BD-0775,Vikas Pandey,General Contractor,10.0,4.1,9894434021,"Dada Nagar, Kanpur",26.394651,80.412562
BD-0776,Prakash Yadav,Welder,14.0,4.4,9496238489,"Harjinder Nagar, Kanpur",26.401187,80.268307
BD-0777,Amit Pal,Electrician,14.0,4.8,9244797518,"Kakadeo, Kanpur",26.504224,80.380226
BD-0778,Salman Yadav,Landscaper,7.0,3.7,9122024942,"Naubasta, Kanpur",26.431036,80.378901
BD-0779,Gaurav Maurya,Drywaller,16.0,3.7,9864390318,"Nayaganj, Kanpur",26.480097,80.299977
BD-0780,Vijay Pal,Welder,8.0,4.1,9230777126,"Kakadeo, Kanpur",26.420481,80.303481
BD-0781,Gaurav Pandey,General Contractor,1.0,3.8,9362427818,"Mall Road, Kanpur",26.47284,80.274435
BD-0782,Gaurav Srivastava,Carpenter,10.0,4.8,9695501541,"Sarvodaya Nagar, Kanpur",26.429956,80.388892
BD-0783,Sandeep Pandey,Plumber,18.0,4.0,9291311594,"Jajmau, Kanpur",26.408236,80.368656
BD-0784,Nikhil Mishra,Handyman,2.0,3.9,9685450602,"Yashoda Nagar, Kanpur",26.45529,80.358571
BD-0785,Nikhil Sharma,Mason,4.0,4.6,9071352886,"Govind Nagar, Kanpur",26.457604,80.418916
BD-0786,Nikhil Tripathi,Tiler,20.0,4.1,9417388302,"Vikas Nagar, Kanpur",26.4654,80.411673
BD-0787,Vikas Singh,Roofer,9.0,4.5,9405064463,"Eldeco Colony, Kanpur",26.439888,80.303676
BD-0788,Imran Tripathi,Drywaller,21.0,4.9,9731772638,"Kalpi Road, Kanpur",26.430182,80.278796
BD-0789,Ravi Tiwari,Plumber,19.0,3.7,9426594338,"Sarvodaya Nagar, Kanpur",26.515256,80.317829
BD-0790,Ajay Yadav,Civil Engineer,7.0,4.1,9006189528,"Chunni Ganj, Kanpur",26.438226,80.30296
BD-0791,Imran Pandey,Structural Engineer,13.0,3.6,9373352224,"Becon Ganj, Kanpur",26.510864,80.264873
BD-0792,Sandeep Khan,Civil Engineer,13.0,4.8,9040690108,"Becon Ganj, Kanpur",26.380481,80.37919
BD-0793,Amit Gupta,Roofer,1.0,4.3,9473207944,"Azad Nagar, Kanpur",26.430517,80.406187
BD-0794,Naresh Yadav,Tiler,20.0,3.7,9951872789,"Kidwai Nagar, Kanpur",26.519436,80.29092
BD-0795,Gaurav Khan,Painter,22.0,4.9,9041674444,"Lal Bangla, Kanpur",26.422722,80.317882
BD-0796,Prakash Verma,Drywaller,6.0,4.9,9432709426,"Vikas Nagar, Kanpur",26.460003,80.336111
BD-0797,Rahul Mishra,Glazier,14.0,3.8,9665206820,"Dada Nagar, Kanpur",26.488851,80.314008
BD-0798,Arjun Sharma,Carpenter,8.0,3.9,9029531516,"Chunni Ganj, Kanpur",26.382885,80.267955
BD-0799,Imran Tiwari,Construction Laborer,12.0,3.8,9362145728,"Ashok Nagar, Kanpur",26.490385,80.268657
BD-0800,Amit Yadav,Handyman,16.0,4.4,9342399930,"Darshan Purwa, Kanpur",26.469415,80.320016
BD-0801,Nikhil Khan,Structural Engineer,6.0,4.3,9556467089,"Bithoor, Kanpur",26.517405,80.319755
BD-0802,Ajay Maurya,Plumber,6.0,3.8,9374235225,"Fazal Ganj, Kanpur",26.519088,80.36757
BD-0803,Amit Yadav,Flooring Installer,16.0,3.9,9483516924,"Vishnupuri, Kanpur",26.484355,80.251906
BD-0804,Salman Yadav,Construction Laborer,2.0,4.5,9606446300,"G.T. Road, Kanpur",26.464627,80.40192
BD-0805,Ajay Gupta,Handyman,18.0,5.0,9692654175,"Fazal Ganj, Kanpur",26.411177,80.334091
BD-0806,Vijay Tiwari,Roofer,2.0,4.4,9493077388,"Barra 6, Kanpur",26.491207,80.258838
BD-0807,Vijay Maurya,Handyman,22.0,3.8,9490948048,"Barra 4, Kanpur",26.471087,80.281738
BD-0808,Prakash Mishra,Electrician,13.0,4.8,9316619231,"Juhi, Kanpur",26.390281,80.376693
BD-0809,Amit Mishra,Painter,6.0,4.9,9897190449,"Lal Bangla, Kanpur",26.498661,80.356649
BD-0810,Salman Gupta,Architect,17.0,4.4,9254590494,"Jajmau, Kanpur",26.452865,80.393975
BD-0811,Gaurav Khan,Painter,7.0,4.7,9999574390,"Barra 5, Kanpur",26.483064,80.358117
BD-0812,Deepak Tiwari,Landscaper,21.0,4.4,9249983577,"Kalpi Road, Kanpur",26.44487,80.332715
BD-0813,Gaurav Khan,Landscaper,16.0,5.0,9280349324,"Chakeri, Kanpur",26.458298,80.331761
BD-0814,Rahul Sharma,Flooring Installer,17.0,4.0,9354709277,"Ashok Nagar, Kanpur",26.41071,80.25191
BD-0815,Vikas Maurya,Drywaller,20.0,4.3,9375581550,"G.T. Road, Kanpur",26.42234,80.370276
BD-0816,Salman Pandey,Handyman,11.0,4.4,9897911563,"Chakeri, Kanpur",26.498477,80.305432
BD-0817,Arjun Sharma,Electrician,21.0,4.5,9932135649,"Swaroop Nagar, Kanpur",26.471061,80.33825
BD-0818,Naresh Tiwari,Roofer,1.0,4.5,9185257393,"Panki, Kanpur",26.381139,80.394838
BD-0819,Salman Sharma,Tiler,11.0,3.9,9691222156,"Darshan Purwa, Kanpur",26.426682,80.294117
BD-0820,Deepak Tripathi,Mason,15.0,4.6,9700819548,"Harjinder Nagar, Kanpur",26.420583,80.406634
BD-0821,Nikhil Pandey,Painter,1.0,4.1,9290206183,"Kakadeo, Kanpur",26.496833,80.386731
BD-0822,Rahul Maurya,Structural Engineer,9.0,4.7,9678884732,"Vikas Nagar, Kanpur",26.434564,80.357139
BD-0823,Nikhil Verma,Welder,11.0,4.8,9975173989,"Swaroop Nagar, Kanpur",26.399329,80.312044
BD-0824,Rahul Sharma,Plumber,9.0,3.8,9615664961,"Juhi, Kanpur",26.463401,80.407212
BD-0825,Ravi Sharma,HVAC Technician,2.0,4.9,9672405079,"Nawabganj, Kanpur",26.493754,80.357547
BD-0826,Vijay Singh,Carpenter,18.0,3.7,9487460563,"General Ganj, Kanpur",26.464301,80.401057
BD-0827,Nikhil Pandey,Landscaper,10.0,4.6,9225939473,"Bithoor, Kanpur",26.441279,80.405525
BD-0828,Nikhil Sharma,Structural Engineer,11.0,4.0,9324704221,"Ratan Lal Nagar, Kanpur",26.446696,80.415276
BD-0829,Deepak Tripathi,Tiler,21.0,4.0,9978012687,"Kalyanpur, Kanpur",26.428379,80.35359
BD-0830,Prakash Gupta,Landscaper,8.0,3.6,9825186140,"Ganga Barrage, Kanpur",26.463398,80.328239
BD-0831,Ravi Srivastava,Carpenter,3.0,4.5,9741917151,"Armapur Estate, Kanpur",26.422444,80.366536
BD-0832,Gaurav Tiwari,Flooring Installer,5.0,4.7,9456761829,"Barra 8, Kanpur",26.400744,80.325148
BD-0833,Ankit Yadav,Carpenter,4.0,4.2,9860546542,"Moti Jheel, Kanpur",26.499214,80.334347
BD-0834,Rohit Sharma,Welder,12.0,4.9,9928813392,"Birhana Road, Kanpur",26.428034,80.303085
BD-0835,Vikas Yadav,Painter,10.0,3.7,9348584570,"Indira Nagar, Kanpur",26.424306,80.297431
BD-0836,Vijay Khan,Flooring Installer,12.0,4.5,9978622307,"Mall Road, Kanpur",26.497864,80.382573
BD-0837,Arjun Yadav,Plumber,6.0,4.7,9030419873,"Chunni Ganj, Kanpur",26.411129,80.337601
BD-0838,Vijay Maurya,Construction Laborer,11.0,4.7,9597817628,"Harjinder Nagar, Kanpur",26.389389,80.275956
BD-0839,Ankit Pandey,Civil Engineer,17.0,4.3,9546279331,"G.T. Road, Kanpur",26.519251,80.254401
BD-0840,Vikas Mishra,Roofer,8.0,4.8,9953825620,"Shastri Nagar, Kanpur",26.433194,80.406928
BD-0841,Rohit Pandey,Drywaller,20.0,4.4,9731954342,"Mall Road, Kanpur",26.47413,80.277059
BD-0842,Ravi Pandey,Drywaller,20.0,4.8,9706910106,"Mall Road, Kanpur",26.474351,80.25477
BD-0843,Imran Srivastava,HVAC Technician,1.0,3.8,9870531543,"Vikas Nagar, Kanpur",26.456244,80.308927
BD-0844,Nikhil Yadav,Construction Laborer,12.0,3.8,9332209944,"Dada Nagar, Kanpur",26.477276,80.321936
BD-0845,Salman Yadav,Landscaper,13.0,4.2,9000162557,"Dada Nagar, Kanpur",26.435845,80.41651
BD-0846,Gaurav Sharma,Architect,5.0,4.9,9728503661,"Dada Nagar, Kanpur",26.411182,80.39038
BD-0847,Nikhil Mishra,Welder,15.0,5.0,9956486693,"Chakeri, Kanpur",26.481378,80.373023
BD-0848,Vijay Srivastava,Roofer,18.0,4.3,9573215309,"Bhauti, Kanpur",26.431009,80.260646
BD-0849,Sandeep Sharma,Tiler,17.0,4.8,9827182400,"Barra 1, Kanpur",26.392731,80.319475
BD-0850,Nikhil Verma,Construction Laborer,2.0,4.7,9449992305,"Mandhana, Kanpur",26.463679,80.276349
BD-0851,Manoj Sharma,Welder,19.0,3.9,9421917517,"Ashok Nagar, Kanpur",26.518312,80.293793
BD-0852,Imran Tiwari,Structural Engineer,8.0,4.3,9770707366,"Panki, Kanpur",26.505484,80.352226
BD-0853,Rohit Srivastava,Tiler,4.0,4.5,9498469282,"Armapur Estate, Kanpur",26.427919,80.388397
BD-0854,Ankit Gupta,Landscaper,20.0,4.5,9624096117,"Moti Jheel, Kanpur",26.49252,80.33575
BD-0855,Ankit Gupta,Tiler,7.0,4.6,9599530807,"Mandhana, Kanpur",26.447815,80.299096
BD-0856,Amit Maurya,Landscaper,1.0,4.0,9874489335,"Vikas Nagar, Kanpur",26.499554,80.295572
BD-0857,Sandeep Singh,Tiler,3.0,4.6,9264711630,"Mall Road, Kanpur",26.413645,80.409352
BD-0858,Vikas Tripathi,Mason,7.0,4.0,9234246644,"Barra 5, Kanpur",26.394837,80.342085
BD-0859,Ravi Pandey,Mason,8.0,4.7,9121047036,"Panki, Kanpur",26.460897,80.391026
BD-0860,Prakash Srivastava,Construction Laborer,1.0,4.4,9670556197,"Bithoor, Kanpur",26.413206,80.415926
BD-0861,Amit Sharma,Drywaller,14.0,4.8,9244962370,"Sarvodaya Nagar, Kanpur",26.50594,80.339251
BD-0862,Deepak Verma,Welder,9.0,4.7,9585373344,"Fazal Ganj, Kanpur",26.435909,80.25514
BD-0863,Imran Pal,Drywaller,1.0,4.6,9681240590,"Bhauti, Kanpur",26.467484,80.324263
BD-0864,Prakash Verma,Architect,4.0,4.5,9986111371,"Kakadeo, Kanpur",26.382006,80.347468
BD-0865,Sandeep Pal,Glazier,3.0,3.8,9060034938,"Swaroop Nagar, Kanpur",26.499179,80.312484
BD-0866,Manoj Khan,Handyman,18.0,4.4,9953652394,"Panki, Kanpur",26.46523,80.419382
BD-0867,Deepak Pal,Landscaper,13.0,3.9,9438369188,"Sarvodaya Nagar, Kanpur",26.47247,80.413157
BD-0868,Rohit Singh,Flooring Installer,16.0,4.5,9276461833,"Birhana Road, Kanpur",26.397017,80.367774
BD-0869,Imran Maurya,Painter,9.0,4.9,9152188135,"Moti Jheel, Kanpur",26.410305,80.293886
BD-0870,Naresh Tiwari,Landscaper,14.0,4.8,9243423087,"Sarvodaya Nagar, Kanpur",26.395562,80.418081
BD-0871,Salman Tiwari,Architect,14.0,4.4,9411865504,"Vikas Nagar, Kanpur",26.405858,80.368516
BD-0872,Ajay Verma,Landscaper,18.0,4.6,9525858110,"Vikas Nagar, Kanpur",26.389012,80.365641
BD-0873,Deepak Maurya,Glazier,9.0,4.3,9512735740,"Chakeri, Kanpur",26.454699,80.309718
BD-0874,Vikas Gupta,Structural Engineer,5.0,4.5,9689684380,"Jajmau, Kanpur",26.428521,80.417928
BD-0875,Nikhil Khan,HVAC Technician,15.0,4.5,9670559423,"Azad Nagar, Kanpur",26.457587,80.295924
BD-0876,Vikas Khan,Flooring Installer,12.0,4.1,9623767195,"Chakeri, Kanpur",26.49754,80.324318
BD-0877,Vijay Singh,Construction Laborer,19.0,4.8,9275316136,"Lal Bangla, Kanpur",26.386238,80.307669
BD-0878,Vikas Gupta,Electrician,11.0,4.4,9917105227,"Indira Nagar, Kanpur",26.381567,80.34028
BD-0879,Ankit Mishra,Drywaller,19.0,3.6,9021827887,"Nayaganj, Kanpur",26.405914,80.346733
BD-0880,Rahul Mishra,Electrician,19.0,4.9,9821365185,"Civil Lines, Kanpur",26.389542,80.341176
BD-0881,Rahul Tiwari,Roofer,22.0,4.9,9030804547,"General Ganj, Kanpur",26.427082,80.265415
BD-0882,Prakash Singh,Architect,5.0,4.9,9539178622,"Chakeri, Kanpur",26.493716,80.280037
BD-0883,Gaurav Sharma,Carpenter,9.0,4.4,9876602836,"Chakeri, Kanpur",26.502137,80.312246
BD-0884,Salman Pal,HVAC Technician,22.0,5.0,9152158020,"Barra 4, Kanpur",26.492866,80.386757
BD-0885,Ravi Gupta,Welder,3.0,3.8,9075269596,"Nawabganj, Kanpur",26.454064,80.289424
BD-0886,Amit Tiwari,Electrician,1.0,4.5,9656995311,"Jajmau, Kanpur",26.476067,80.274935
BD-0887,Ajay Tripathi,General Contractor,4.0,4.6,9866880629,"Lal Bangla, Kanpur",26.384156,80.336193
BD-0888,Nikhil Yadav,Tiler,13.0,3.9,9108616107,"Barra 8, Kanpur",26.506586,80.318466
BD-0889,Vikas Mishra,Painter,18.0,4.2,9545729903,"Kalyanpur, Kanpur",26.459446,80.28475
BD-0890,Deepak Singh,Handyman,21.0,4.5,9034370773,"Saket Nagar, Kanpur",26.449699,80.318382
BD-0891,Arjun Mishra,Flooring Installer,22.0,4.1,9829493093,"Tilak Nagar, Kanpur",26.447843,80.317245
BD-0892,Imran Pal,Welder,10.0,4.9,9349832002,"Barra 2, Kanpur",26.453038,80.29842
BD-0893,Prakash Mishra,Painter,12.0,4.8,9380656094,"Bhauti, Kanpur",26.409974,80.357157
BD-0894,Gaurav Mishra,HVAC Technician,1.0,4.9,9233263535,"General Ganj, Kanpur",26.514228,80.357377
BD-0895,Amit Khan,Structural Engineer,20.0,4.2,9278659243,"Chakeri, Kanpur",26.498393,80.288514
BD-0896,Prakash Verma,Mason,14.0,4.4,9547944702,"Vishnupuri, Kanpur",26.433785,80.328204
BD-0897,Vikas Sharma,Plumber,1.0,4.8,9944054690,"Barra 1, Kanpur",26.444895,80.402552
BD-0898,Ajay Gupta,Drywaller,16.0,4.5,9358542758,"Nawabganj, Kanpur",26.412419,80.330157
BD-0899,Sandeep Yadav,Carpenter,5.0,3.7,9392482191,"G.T. Road, Kanpur",26.508548,80.286772
BD-0900,Salman Gupta,HVAC Technician,13.0,4.3,9037444073,"Ratan Lal Nagar, Kanpur",26.434169,80.254174
BD-0901,Naresh Pal,Flooring Installer,21.0,4.6,9700114762,"G.T. Road, Kanpur",26.398319,80.284627
BD-0902,Nikhil Srivastava,Mason,16.0,3.8,9449389569,"Yashoda Nagar, Kanpur",26.409865,80.403746
BD-0903,Salman Sharma,Tiler,15.0,4.0,9397022423,"Kalyanpur, Kanpur",26.419498,80.278362
BD-0904,Deepak Gupta,Flooring Installer,1.0,3.7,9567675498,"Bhauti, Kanpur",26.390974,80.275517
BD-0905,Ravi Verma,Welder,7.0,4.9,9678340512,"Jawahar Nagar, Kanpur",26.504842,80.374873
BD-0906,Ravi Gupta,Construction Laborer,1.0,4.7,9762291124,"Jawahar Nagar, Kanpur",26.419371,80.250294
BD-0907,Rohit Srivastava,Drywaller,14.0,4.2,9261893502,"Barra 1, Kanpur",26.428608,80.367657
BD-0908,Gaurav Pandey,Carpenter,21.0,4.4,9602879576,"Saket Nagar, Kanpur",26.441331,80.311758
BD-0909,Deepak Sharma,Carpenter,17.0,3.8,9669145133,"Juhi, Kanpur",26.419525,80.392227
BD-0910,Deepak Maurya,Painter,16.0,4.0,9218059040,"Nawabganj, Kanpur",26.398849,80.295041
BD-0911,Naresh Pandey,Roofer,7.0,4.8,9827938084,"Saket Nagar, Kanpur",26.50859,80.274367
BD-0912,Rahul Khan,Structural Engineer,6.0,5.0,9488360122,"Mandhana, Kanpur",26.475486,80.292018
BD-0913,Gaurav Khan,Civil Engineer,18.0,4.4,9488134040,"Birhana Road, Kanpur",26.427193,80.345834
BD-0914,Ajay Maurya,Civil Engineer,2.0,4.4,9846443586,"Kalyanpur, Kanpur",26.384174,80.306352
BD-0915,Ajay Khan,Construction Laborer,21.0,3.7,9908861940,"Harsh Nagar, Kanpur",26.497351,80.27077
BD-0916,Arjun Gupta,General Contractor,12.0,3.7,9655084333,"Mandhana, Kanpur",26.479581,80.40378
BD-0917,Rohit Verma,Roofer,16.0,4.9,9026026611,"Birhana Road, Kanpur",26.48105,80.272599
BD-0918,Naresh Sharma,Painter,6.0,4.4,9099695336,"Lal Bangla, Kanpur",26.514685,80.273753
BD-0919,Amit Yadav,Painter,15.0,4.3,9994588413,"Jawahar Nagar, Kanpur",26.514658,80.256099
BD-0920,Ajay Tripathi,Carpenter,10.0,4.0,9287000721,"Azad Nagar, Kanpur",26.439749,80.400556
BD-0921,Rohit Mishra,Structural Engineer,12.0,4.7,9544673640,"Bithoor, Kanpur",26.44898,80.280154
BD-0922,Naresh Yadav,Drywaller,7.0,4.2,9644703993,"Saket Nagar, Kanpur",26.419181,80.335531
BD-0923,Ravi Sharma,Painter,15.0,4.7,9646662334,"Becon Ganj, Kanpur",26.492297,80.259504
BD-0924,Gaurav Sharma,Landscaper,2.0,4.5,9428203167,"Barra 1, Kanpur",26.433028,80.266818
BD-0925,Gaurav Sharma,Drywaller,3.0,4.6,9925086085,"Civil Lines, Kanpur",26.466062,80.404505
BD-0926,Vikas Pandey,Handyman,8.0,4.9,9803147232,"Lajpat Nagar, Kanpur",26.391028,80.273558
BD-0927,Imran Singh,Electrician,9.0,4.3,9091091230,"Pandu Nagar, Kanpur",26.507727,80.276049
BD-0928,Manoj Sharma,Structural Engineer,17.0,3.9,9263162114,"Indira Nagar, Kanpur",26.516336,80.312401
BD-0929,Deepak Tiwari,Construction Laborer,11.0,3.9,9122601267,"Mall Road, Kanpur",26.504135,80.25404
BD-0930,Arjun Srivastava,Flooring Installer,13.0,5.0,9283500668,"Sarvodaya Nagar, Kanpur",26.465195,80.304406
BD-0931,Ankit Khan,Tiler,11.0,4.5,9681000766,"Indira Nagar, Kanpur",26.48513,80.352967
BD-0932,Nikhil Gupta,Drywaller,2.0,4.2,9767776207,"Civil Lines, Kanpur",26.449874,80.375528
BD-0933,Prakash Srivastava,Carpenter,6.0,4.8,9376803950,"Ashok Nagar, Kanpur",26.434895,80.275574
BD-0934,Arjun Sharma,Carpenter,8.0,4.6,9640443609,"Yashoda Nagar, Kanpur",26.395864,80.394479
BD-0935,Amit Pal,Plumber,21.0,4.7,9597985046,"Ashok Nagar, Kanpur",26.471132,80.346639
BD-0936,Deepak Khan,Glazier,19.0,3.6,9020648284,"Jajmau, Kanpur",26.50079,80.283402
BD-0937,Rahul Maurya,Glazier,8.0,4.6,9889469532,"Pandu Nagar, Kanpur",26.458434,80.416797
BD-0938,Deepak Srivastava,Glazier,19.0,3.9,9710185058,"Sarvodaya Nagar, Kanpur",26.468982,80.39774
BD-0939,Vikas Srivastava,Civil Engineer,4.0,5.0,9072892920,"Tilak Nagar, Kanpur",26.452477,80.328663
BD-0940,Ankit Khan,Civil Engineer,8.0,4.5,9766140935,"Saket Nagar, Kanpur",26.486405,80.374859
BD-0941,Prakash Sharma,Civil Engineer,7.0,4.2,9181123439,"Kidwai Nagar, Kanpur",26.45064,80.415302
BD-0942,Salman Tripathi,Mason,10.0,4.9,9033583448,"Vishnupuri, Kanpur",26.45704,80.417914
BD-0943,Rohit Verma,Tiler,2.0,4.5,9163533867,"Barra 8, Kanpur",26.420336,80.271205
BD-0944,Arjun Tripathi,Handyman,9.0,3.7,9478723168,"Lal Bangla, Kanpur",26.461725,80.271544
BD-0945,Nikhil Tiwari,General Contractor,3.0,4.7,9648705764,"Barra 6, Kanpur",26.442142,80.377903
BD-0946,Naresh Verma,Plumber,1.0,4.4,9363487351,"Kakadeo, Kanpur",26.394829,80.30167
BD-0947,Ankit Sharma,Mason,16.0,3.6,9202679272,"Armapur Estate, Kanpur",26.417744,80.280717
BD-0948,Manoj Srivastava,Architect,12.0,4.1,9134925652,"Barra 4, Kanpur",26.474745,80.332349
BD-0949,Nikhil Yadav,Glazier,15.0,4.5,9294396960,"Juhi, Kanpur",26.474788,80.304318
BD-0950,Naresh Mishra,Plumber,1.0,5.0,9482650549,"Harsh Nagar, Kanpur",26.439166,80.341498
BD-0951,Rahul Sharma,Architect,8.0,4.3,9816056621,"Kalpi Road, Kanpur",26.502415,80.412305
BD-0952,Salman Tiwari,Architect,6.0,3.9,9375247101,"Dada Nagar, Kanpur",26.421725,80.312831
BD-0953,Ravi Tiwari,Electrician,1.0,4.4,9084098625,"Armapur Estate, Kanpur",26.431981,80.308586
BD-0954,Ankit Srivastava,Carpenter,20.0,3.9,9009605988,"Kalpi Road, Kanpur",26.463567,80.419859
BD-0955,Vijay Tiwari,Glazier,1.0,4.9,9095332119,"Govind Nagar, Kanpur",26.444437,80.388699
BD-0956,Nikhil Yadav,Carpenter,3.0,4.1,9402896753,"Juhi, Kanpur",26.392231,80.341204
